iter	Passed	Remaining
22769	4209386	412249
22770	4209575	412065
22771	4209723	411877
22772	4209896	411691
22773	4210066	411504
22774	4210206	411315
22775	4210379	411129
22776	4210742	410961
22777	4210992	410783
22778	4211162	410597
22779	4211323	410409
22780	4211513	410225
22781	4211699	410040
22782	4212040	409871
22783	4212214	409685
22784	4212471	409507
22785	4212629	409319
22786	4212814	409134
22787	4212989	408949
22788	4213223	408768
22789	4213405	408583
22790	4213574	408397
22791	4213742	408210
22792	4213911	408024
22793	4214068	407836
22794	4214301	407656
22795	4214587	407481
22796	4214739	407293
22797	4214945	407110
22798	4215103	406923
22799	4215258	406735
22800	4215446	406550
22801	4215640	406366
22802	4215871	406186
22803	4216015	405997
22804	4216197	405812
22805	4216367	405626
22806	4216549	405440
22807	4216794	405261
22808	4216985	405077
22809	4217154	404891
22810	4217315	404704
22811	4217505	404519
22812	4217658	404331
22813	4217965	404158
22814	4218181	403976
22815	4218340	403789
22816	4218544	403606
22817	4218674	403416
22818	4218855	403230
22819	4219129	403054
22820	4219314	402869
22821	4219473	402682
22822	4219661	402497
22823	4219833	402311
22824	4219994	402124
22825	4220140	401935
22826	4220362	401754
22827	4220619	401576
22828	4220756	401386
22829	4220905	401198
22830	4221065	401011
22831	4221225	400824
22832	4221560	400653
22833	4221736	400467
22834	4221915	400282
22835	4222067	400094
22836	4222220	399906
22837	4222348	399716
22838	4222512	399529
22839	4222844	399358
22840	4223084	399178
22841	4223221	398989
22842	4223402	398803
22843	4223531	398613
22844	4223691	398426
22845	4223974	398250
22846	4224166	398066
22847	4224307	397877
22848	4224441	397688
22849	4224665	397506
22850	4224812	397318
22851	4225055	397138
22852	4225332	396962
22853	4225492	396775
22854	4225650	396588
22855	4225833	396402
22856	4226011	396217
22857	4226188	396031
22858	4226531	395861
22859	4226739	395679
22860	4226907	395492
22861	4227097	395308
22862	4227255	395120
22863	4227422	394934
22864	4227680	394756
22865	4227879	394572
22866	4228046	394385
22867	4228207	394198
22868	4228366	394011
22869	4228631	393834
22870	4229003	393666
22871	4229212	393483
22872	4229391	393298
22873	4229563	393112
22874	4229756	392928
22875	4230054	392753
22876	4230253	392570
22877	4230466	392387
22878	4230635	392201
22879	4230802	392014
22880	4230997	391830
22881	4231194	391647
22882	4231412	391465
22883	4231644	391284
22884	4231819	391098
22885	4232017	390915
22886	4232162	390726
22887	4232322	390539
22888	4232658	390368
22889	4232821	390181
22890	4232985	389994
22891	4233149	389807
22892	4233365	389625
22893	4233534	389439
22894	4233848	389266
22895	4234062	389084
22896	4234208	388895
22897	4234407	388711
22898	4234576	388525
22899	4234739	388338
22900	4235096	388169
22901	4235286	387984
22902	4235465	387799
22903	4235613	387611
22904	4235801	387426
22905	4235949	387238
22906	4236173	387056
22907	4236468	386881
22908	4236634	386695
22909	4236830	386511
22910	4236998	386324
22911	4237171	386138
22912	4237497	385966
22913	4237681	385781
22914	4237847	385595
22915	4237980	385405
22916	4238145	385218
22917	4238286	385029
22918	4238431	384841
22919	4238700	384663
22920	4238951	384484
22921	4239096	384296
22922	4239268	384110
22923	4239433	383923
22924	4239574	383734
22925	4239927	383564
22926	4240121	383380
22927	4240333	383198
22928	4240477	383009
22929	4240647	382823
22930	4240793	382634
22931	4241110	382461
22932	4241372	382283
22933	4241594	382102
22934	4241778	381917
22935	4241938	381730
22936	4242088	381542
22937	4242381	381366
22938	4242604	381185
22939	4242745	380996
22940	4242913	380809
22941	4243078	380623
22942	4243222	380434
22943	4243423	380250
22944	4243590	380064
22945	4243835	379884
22946	4243984	379696
22947	4244137	379508
22948	4244299	379321
22949	4244452	379134
22950	4244804	378964
22951	4245006	378780
22952	4245147	378591
22953	4245344	378407
22954	4245509	378221
22955	4245696	378036
22956	4245977	377859
22957	4246231	377681
22958	4246525	377505
22959	4246710	377321
22960	4246868	377133
22961	4247260	376967
22962	4247459	376783
22963	4247618	376595
22964	4247843	376414
22965	4248028	376229
22966	4248316	376053
22967	4248579	375875
22968	4248731	375687
22969	4248920	375503
22970	4249090	375316
22971	4249239	375128
22972	4249539	374953
22973	4249752	374771
22974	4249902	374583
22975	4250067	374396
22976	4250225	374209
22977	4250378	374021
22978	4250527	373833
22979	4250805	373656
22980	4251163	373486
22981	4251320	373299
22982	4251514	373115
22983	4251667	372927
22984	4251986	372754
22985	4252182	372570
22986	4252323	372381
22987	4252489	372194
22988	4252667	372008
22989	4252801	371819
22990	4253094	371644
22991	4253276	371458
22992	4253468	371274
22993	4253610	371085
22994	4253797	370900
22995	4253944	370712
22996	4254119	370526
22997	4254386	370348
22998	4254618	370167
22999	4254778	369980
23000	4254976	369796
23001	4255167	369612
23002	4255312	369423
23003	4255650	369252
23004	4255855	369069
23005	4256001	368880
23006	4256191	368696
23007	4256338	368507
23008	4256514	368322
23009	4256780	368144
23010	4257044	367965
23011	4257182	367776
23012	4257325	367588
23013	4257470	367399
23014	4257643	367213
23015	4257985	367042
23016	4258210	366860
23017	4258356	366672
23018	4258572	366489
23019	4258700	366300
23020	4258863	366113
23021	4259098	365932
23022	4259405	365757
23023	4259542	365568
23024	4259714	365382
23025	4259862	365194
23026	4260047	365009
23027	4260190	364820
23028	4260446	364642
23029	4260617	364455
23030	4260791	364269
23031	4260953	364082
23032	4261140	363898
23033	4261273	363708
23034	4261437	363521
23035	4261595	363334
23036	4261799	363151
23037	4261990	362966
23038	4262172	362781
23039	4262318	362593
23040	4262661	362421
23041	4262838	362235
23042	4262984	362047
23043	4263142	361860
23044	4263294	361672
23045	4263448	361484
23046	4263628	361299
23047	4263866	361118
23048	4264074	360935
23049	4264247	360749
23050	4264419	360563
23051	4264566	360375
23052	4264716	360187
23053	4264996	360010
23054	4265239	359830
23055	4265428	359645
23056	4265604	359460
23057	4265755	359272
23058	4265894	359083
23059	4266183	358907
23060	4266428	358727
23061	4266612	358541
23062	4266792	358356
23063	4266950	358169
23064	4267158	357986
23065	4267306	357798
23066	4267539	357617
23067	4267738	357433
23068	4267899	357246
23069	4268056	357058
23070	4268208	356871
23071	4268382	356685
23072	4268743	356514
23073	4269023	356337
23074	4269286	356159
23075	4269452	355972
23076	4269594	355784
23077	4269877	355607
23078	4270102	355425
23079	4270242	355236
23080	4270468	355055
23081	4270644	354869
23082	4270811	354682
23083	4270949	354493
23084	4271186	354313
23085	4271396	354130
23086	4271562	353943
23087	4271730	353757
23088	4271888	353570
23089	4272029	353381
23090	4272276	353201
23091	4272492	353019
23092	4272712	352836
23093	4272844	352647
23094	4273023	352462
23095	4273171	352273
23096	4273366	352089
23097	4273697	351916
23098	4273945	351736
23099	4274093	351548
23100	4274274	351363
23101	4274429	351175
23102	4274614	350990
23103	4274862	350811
23104	4275058	350626
23105	4275199	350438
23106	4275401	350254
23107	4275623	350072
23108	4275809	349887
23109	4276150	349715
23110	4276359	349532
23111	4276575	349349
23112	4276740	349163
23113	4276917	348977
23114	4277058	348788
23115	4277372	348614
23116	4277617	348434
23117	4277775	348246
23118	4277963	348062
23119	4278125	347875
23120	4278276	347687
23121	4278472	347503
23122	4278658	347318
23123	4278819	347131
23124	4278968	346943
23125	4279159	346758
23126	4279320	346571
23127	4279474	346384
23128	4279815	346211
23129	4280034	346029
23130	4280179	345841
23131	4280382	345657
23132	4280541	345470
23133	4280682	345281
23134	4280995	345107
23135	4281186	344922
23136	4281358	344736
23137	4281560	344552
23138	4281721	344365
23139	4281863	344177
23140	4282012	343989
23141	4282256	343809
23142	4282478	343627
23143	4282659	343441
23144	4282819	343254
23145	4282975	343067
23146	4283139	342880
23147	4283460	342706
23148	4283711	342526
23149	4283850	342337
23150	4284022	342151
23151	4284164	341963
23152	4284371	341780
23153	4284743	341609
23154	4284994	341430
23155	4285144	341242
23156	4285326	341057
23157	4285503	340871
23158	4285648	340683
23159	4285932	340505
23160	4286133	340322
23161	4286336	340138
23162	4286508	339952
23163	4286680	339766
23164	4286823	339577
23165	4287179	339406
23166	4287369	339221
23167	4287517	339033
23168	4287699	338848
23169	4287925	338666
23170	4288105	338481
23171	4288373	338302
23172	4288564	338117
23173	4288719	337930
23174	4288879	337743
23175	4289096	337560
23176	4289235	337372
23177	4289577	337199
23178	4289803	337017
23179	4289946	336829
23180	4290126	336643
23181	4290307	336458
23182	4290468	336271
23183	4290847	336101
23184	4291045	335917
23185	4291252	335734
23186	4291383	335544
23187	4291596	335361
23188	4291731	335172
23189	4292001	334994
23190	4292261	334815
23191	4292418	334628
23192	4292565	334439
23193	4292709	334251
23194	4292866	334064
23195	4293057	333879
23196	4293325	333701
23197	4293525	333517
23198	4293678	333329
23199	4293831	333142
23200	4293988	332954
23201	4294192	332771
23202	4294586	332602
23203	4294810	332420
23204	4294988	332234
23205	4295154	332048
23206	4295290	331859
23207	4295432	331670
23208	4295760	331496
23209	4296020	331317
23210	4296159	331128
23211	4296297	330940
23212	4296484	330755
23213	4296676	330570
23214	4296950	330392
23215	4297135	330207
23216	4297297	330020
23217	4297446	329832
23218	4297635	329647
23219	4297776	329459
23220	4297926	329271
23221	4298246	329096
23222	4298525	328918
23223	4298705	328733
23224	4298859	328545
23225	4299014	328358
23226	4299322	328182
23227	4299520	327998
23228	4299701	327813
23229	4299853	327625
23230	4299990	327436
23231	4300159	327250
23232	4300340	327065
23233	4300586	326884
23234	4300865	326706
23235	4301006	326518
23236	4301183	326332
23237	4301316	326143
23238	4301467	325955
23239	4301702	325774
23240	4301989	325596
23241	4302192	325413
23242	4302338	325225
23243	4302491	325037
23244	4302639	324849
23245	4302801	324662
23246	4303138	324489
23247	4303307	324302
23248	4303456	324115
23249	4303595	323926
23250	4303820	323744
23251	4303994	323558
23252	4304306	323382
23253	4304556	323202
23254	4304708	323015
23255	4304885	322829
23256	4305069	322644
23257	4305280	322461
23258	4305702	322293
23259	4305939	322112
23260	4306105	321925
23261	4306323	321743
23262	4306470	321555
23263	4306642	321369
23264	4306995	321196
23265	4307428	321029
23266	4307769	320856
23267	4308139	320684
23268	4308383	320504
23269	4308551	320317
23270	4308729	320132
23271	4308913	319946
23272	4309390	319783
23273	4309688	319606
23274	4310112	319439
23275	4310355	319258
23276	4310588	319076
23277	4311008	318908
23278	4311310	318732
23279	4311520	318548
23280	4311737	318365
23281	4311903	318179
23282	4312173	318000
23283	4312367	317815
23284	4312603	317634
23285	4312760	317446
23286	4312940	317261
23287	4313119	317075
23288	4313547	316908
23289	4313775	316726
23290	4313940	316539
23291	4314151	316356
23292	4314286	316167
23293	4314507	315984
23294	4314741	315803
23295	4315116	315631
23296	4315391	315453
23297	4315561	315266
23298	4315982	315098
23299	4316193	314915
23300	4316465	314736
23301	4316620	314549
23302	4316794	314362
23303	4317082	314185
23304	4317391	314008
23305	4317573	313823
23306	4317746	313637
23307	4317881	313448
23308	4318064	313263
23309	4318209	313074
23310	4318519	312898
23311	4318776	312718
23312	4318937	312531
23313	4319120	312346
23314	4319254	312157
23315	4319465	311973
23316	4319712	311792
23317	4319889	311607
23318	4320029	311418
23319	4320262	311236
23320	4320445	311051
23321	4320597	310863
23322	4320960	310691
23323	4321194	310509
23324	4321326	310320
23325	4321516	310135
23326	4321667	309947
23327	4321847	309762
23328	4322116	309582
23329	4322364	309401
23330	4322535	309215
23331	4322708	309029
23332	4322862	308842
23333	4323039	308656
23334	4323386	308482
23335	4323587	308298
23336	4323759	308112
23337	4323946	307926
23338	4324087	307738
23339	4324274	307553
23340	4324546	307374
23341	4324941	307203
23342	4325108	307017
23343	4325248	306828
23344	4325430	306643
23345	4325620	306458
23346	4325933	306282
23347	4326170	306100
23348	4326324	305912
23349	4326488	305726
23350	4326651	305539
23351	4326819	305352
23352	4327135	305176
23353	4327410	304997
23354	4327610	304813
23355	4327802	304628
23356	4327982	304442
23357	4328324	304268
23358	4328543	304085
23359	4328746	303901
23360	4328929	303716
23361	4329078	303528
23362	4329220	303340
23363	4329543	303164
23364	4329747	302980
23365	4329895	302792
23366	4330054	302605
23367	4330216	302418
23368	4330366	302230
23369	4330720	302057
23370	4331003	301878
23371	4331192	301693
23372	4331348	301506
23373	4331510	301319
23374	4331670	301132
23375	4331945	300953
23376	4332238	300775
23377	4332397	300588
23378	4332537	300399
23379	4332741	300215
23380	4332886	300027
23381	4333228	299853
23382	4333512	299674
23383	4333678	299487
23384	4333830	299300
23385	4333973	299111
23386	4334174	298927
23387	4334368	298743
23388	4334664	298565
23389	4334858	298380
23390	4334996	298192
23391	4335146	298004
23392	4335334	297819
23393	4335733	297648
23394	4335972	297466
23395	4336148	297280
23396	4336311	297093
23397	4336479	296907
23398	4336654	296721
23399	4337004	296547
23400	4337214	296363
23401	4337371	296176
23402	4337533	295989
23403	4337706	295803
23404	4337846	295614
23405	4337995	295427
23406	4338180	295241
23407	4338345	295054
23408	4338496	294867
23409	4338667	294680
23410	4338865	294496
23411	4339058	294311
23412	4339266	294127
23413	4339436	293941
23414	4339600	293754
23415	4339763	293567
23416	4339940	293381
23417	4340120	293196
23418	4340498	293023
23419	4340719	292841
23420	4340906	292655
23421	4341073	292469
23422	4341255	292283
23423	4341414	292096
23424	4341753	291921
23425	4342006	291740
23426	4342170	291553
23427	4342340	291367
23428	4342480	291179
23429	4342618	290990
23430	4342992	290817
23431	4343431	290649
23432	4343629	290465
23433	4343885	290284
23434	4344138	290103
23435	4344551	289933
23436	4344822	289753
23437	4345059	289571
23438	4345849	289426
23439	4346166	289249
23440	4346536	289076
23441	4346704	288890
23442	4347175	288723
23443	4347733	288563
23444	4347966	288380
23445	4348303	288205
23446	4348589	288026
23447	4348819	287844
23448	4349037	287660
23449	4349259	287477
23450	4349674	287307
23451	4349920	287125
23452	4350132	286942
23453	4350299	286755
23454	4350482	286569
23455	4350921	286401
23456	4351160	286219
23457	4351402	286037
23458	4351585	285851
23459	4351820	285669
23460	4352184	285495
23461	4352623	285326
23462	4352832	285142
23463	4353000	284956
23464	4353427	284786
23465	4353717	284607
23466	4353888	284421
23467	4354090	284236
23468	4354261	284050
23469	4354468	283866
23470	4354833	283692
23471	4355117	283513
23472	4355291	283326
23473	4355491	283142
23474	4355663	282955
23475	4355968	282777
23476	4356239	282597
23477	4356423	282412
23478	4356604	282226
23479	4356783	282040
23480	4357083	281862
23481	4357288	281678
23482	4357469	281492
23483	4357610	281303
23484	4357788	281117
23485	4357995	280933
23486	4358166	280747
23487	4358530	280573
23488	4358785	280391
23489	4358994	280207
23490	4359174	280021
23491	4359345	279835
23492	4359532	279649
23493	4359717	279464
23494	4359909	279279
23495	4360139	279096
23496	4360322	278910
23497	4360510	278725
23498	4360776	278544
23499	4360946	278358
23500	4361126	278172
23501	4361263	277983
23502	4361414	277795
23503	4361578	277608
23504	4361710	277419
23505	4362002	277241
23506	4362286	277061
23507	4362451	276874
23508	4362594	276686
23509	4362795	276502
23510	4362942	276314
23511	4363092	276126
23512	4363392	275947
23513	4363569	275761
23514	4363769	275577
23515	4363938	275390
23516	4364110	275204
23517	4364247	275015
23518	4364687	274845
23519	4364982	274667
23520	4365138	274479
23521	4365342	274295
23522	4365494	274107
23523	4365798	273929
23524	4366006	273745
23525	4366147	273556
23526	4366329	273371
23527	4366499	273184
23528	4366726	273001
23529	4366880	272814
23530	4367158	272634
23531	4367377	272450
23532	4367565	272265
23533	4367728	272078
23534	4367880	271890
23535	4368027	271702
23536	4368368	271526
23537	4368586	271343
23538	4368735	271155
23539	4368895	270968
23540	4369085	270782
23541	4369228	270594
23542	4369485	270413
23543	4369745	270232
23544	4369898	270044
23545	4370052	269857
23546	4370231	269671
23547	4370379	269483
23548	4370563	269297
23549	4370829	269116
23550	4371042	268932
23551	4371200	268745
23552	4371366	268558
23553	4371499	268370
23554	4371659	268182
23555	4371794	267994
23556	4372136	267818
23557	4372335	267633
23558	4372563	267450
23559	4372699	267261
23560	4372874	267075
23561	4373028	266888
23562	4373360	266711
23563	4373519	266524
23564	4373678	266336
23565	4373830	266149
23566	4374058	265966
23567	4374245	265780
23568	4374453	265596
23569	4374677	265413
23570	4374815	265224
23571	4374981	265037
23572	4375166	264852
23573	4375333	264665
23574	4375623	264486
23575	4376002	264312
23576	4376166	264125
23577	4376321	263937
23578	4376474	263750
23579	4376660	263564
23580	4376993	263388
23581	4377168	263201
23582	4377323	263014
23583	4377514	262829
23584	4377718	262644
23585	4377885	262457
23586	4378161	262277
23587	4378345	262091
23588	4378488	261903
23589	4378663	261717
23590	4378852	261532
23591	4378983	261343
23592	4379268	261163
23593	4379496	260980
23594	4379637	260792
23595	4379788	260604
23596	4379918	260415
23597	4380073	260228
23598	4380247	260041
23599	4380570	259864
23600	4380781	259680
23601	4380929	259492
23602	4381135	259308
23603	4381331	259122
23604	4381472	258934
23605	4381746	258754
23606	4381954	258570
23607	4382129	258383
23608	4382307	258197
23609	4382453	258009
23610	4382652	257824
23611	4383005	257649
23612	4383255	257467
23613	4383428	257280
23614	4383604	257094
23615	4383797	256909
23616	4383933	256720
23617	4384289	256545
23618	4384535	256363
23619	4384740	256178
23620	4384904	255991
23621	4385073	255805
23622	4385238	255618
23623	4385555	255440
23624	4385761	255255
23625	4385935	255069
23626	4386131	254884
23627	4386271	254696
23628	4386430	254509
23629	4386689	254327
23630	4386875	254142
23631	4387074	253957
23632	4387230	253769
23633	4387423	253584
23634	4387554	253395
23635	4387827	253215
23636	4388068	253032
23637	4388206	252844
23638	4388402	252659
23639	4388555	252471
23640	4388696	252283
23641	4388979	252103
23642	4389216	251920
23643	4389441	251737
23644	4389578	251549
23645	4389776	251364
23646	4389921	251176
23647	4390103	250990
23648	4390322	250806
23649	4390540	250622
23650	4390736	250437
23651	4390942	250253
23652	4391128	250067
23653	4391501	249892
23654	4391757	249710
23655	4391962	249526
23656	4392199	249343
23657	4392391	249158
23658	4392584	248973
23659	4392769	248787
23660	4392976	248602
23661	4393143	248416
23662	4393300	248228
23663	4393434	248040
23664	4393628	247855
23665	4393965	247678
23666	4394190	247494
23667	4394320	247305
23668	4394476	247118
23669	4394618	246930
23670	4394757	246742
23671	4394901	246554
23672	4395189	246374
23673	4395422	246191
23674	4395576	246003
23675	4395767	245818
23676	4395931	245631
23677	4396213	245451
23678	4396520	245272
23679	4396692	245085
23680	4396860	244899
23681	4397027	244712
23682	4397219	244527
23683	4397502	244346
23684	4397695	244161
23685	4397864	243975
23686	4398020	243787
23687	4398211	243602
23688	4398377	243415
23689	4398704	243237
23690	4398907	243053
23691	4399071	242866
23692	4399241	242679
23693	4399395	242492
23694	4399568	242305
23695	4399716	242118
23696	4400019	241938
23697	4400242	241755
23698	4400413	241568
23699	4400618	241384
23700	4400789	241197
23701	4400976	241012
23702	4401247	240831
23703	4401418	240644
23704	4401568	240456
23705	4401715	240269
23706	4401874	240081
23707	4402033	239894
23708	4402330	239715
23709	4402614	239534
23710	4402762	239347
23711	4402920	239159
23712	4403074	238972
23713	4403228	238785
23714	4403373	238597
23715	4403697	238419
23716	4403883	238233
23717	4404071	238047
23718	4404253	237861
23719	4404478	237678
23720	4404650	237491
23721	4404933	237311
23722	4405194	237129
23723	4405372	236943
23724	4405610	236760
23725	4405778	236574
23726	4406093	236395
23727	4406309	236211
23728	4406457	236023
23729	4406642	235838
23730	4406772	235649
23731	4406944	235462
23732	4407134	235277
23733	4407523	235102
23734	4407688	234915
23735	4407829	234727
23736	4407965	234539
23737	4408157	234353
23738	4408315	234166
23739	4408540	233983
23740	4408756	233799
23741	4408944	233613
23742	4409102	233426
23743	4409243	233238
23744	4409506	233056
23745	4409919	232882
23746	4410094	232696
23747	4410265	232510
23748	4410420	232322
23749	4410657	232139
23750	4410833	231953
23751	4411206	231777
23752	4411402	231592
23753	4411627	231408
23754	4411785	231221
23755	4411946	231034
23756	4412101	230847
23757	4412401	230667
23758	4412681	230486
23759	4412847	230300
23760	4413035	230114
23761	4413214	229928
23762	4413489	229747
23763	4413804	229568
23764	4413992	229382
23765	4414134	229194
23766	4414314	229008
23767	4414474	228821
23768	4414617	228633
23769	4414946	228455
23770	4415189	228272
23771	4415339	228084
23772	4415499	227897
23773	4415665	227711
23774	4415865	227526
23775	4416159	227346
23776	4416369	227161
23777	4416529	226974
23778	4416720	226789
23779	4416902	226603
23780	4417070	226416
23781	4417398	226237
23782	4417616	226053
23783	4417768	225866
23784	4417941	225679
23785	4418071	225491
23786	4418227	225304
23787	4418363	225115
23788	4418692	224937
23789	4418862	224750
23790	4419019	224563
23791	4419165	224375
23792	4419317	224188
23793	4419489	224002
23794	4419641	223814
23795	4419908	223632
23796	4420119	223448
23797	4420266	223260
23798	4420458	223075
23799	4420605	222887
23800	4420800	222702
23801	4421186	222526
23802	4421377	222341
23803	4421587	222156
23804	4421751	221969
23805	4421938	221784
23806	4422100	221597
23807	4422409	221417
23808	4422624	221233
23809	4422819	221048
23810	4423018	220862
23811	4423148	220674
23812	4423316	220487
23813	4423586	220306
23814	4423813	220122
23815	4424004	219937
23816	4424193	219751
23817	4424342	219563
23818	4424503	219376
23819	4424790	219196
23820	4425008	219012
23821	4425159	218824
23822	4425343	218638
23823	4425521	218452
23824	4425656	218264
23825	4426004	218086
23826	4426194	217900
23827	4426350	217713
23828	4426516	217526
23829	4426694	217340
23830	4426856	217153
23831	4427163	216974
23832	4427353	216788
23833	4427524	216602
23834	4427685	216415
23835	4427876	216229
23836	4428098	216045
23837	4428445	215867
23838	4428655	215683
23839	4428832	215496
23840	4429004	215310
23841	4429157	215123
23842	4429332	214936
23843	4429667	214758
23844	4429865	214573
23845	4430030	214386
23846	4430180	214198
23847	4430336	214011
23848	4430509	213825
23849	4430785	213643
23850	4430988	213458
23851	4431211	213274
23852	4431384	213088
23853	4431589	212903
23854	4431753	212716
23855	4431969	212532
23856	4432225	212349
23857	4432398	212163
23858	4432556	211976
23859	4432706	211788
23860	4432908	211603
23861	4433078	211417
23862	4433407	211238
23863	4433569	211051
23864	4433730	210864
23865	4433882	210677
23866	4434162	210495
23867	4434345	210310
23868	4434738	210134
23869	4434947	209949
23870	4435143	209764
23871	4435300	209576
23872	4435432	209388
23873	4435589	209201
23874	4435857	209019
23875	4436072	208835
23876	4436239	208648
23877	4436395	208461
23878	4436560	208274
23879	4436727	208087
23880	4437065	207909
23881	4437298	207725
23882	4437478	207539
23883	4437642	207352
23884	4437798	207165
23885	4437983	206979
23886	4438261	206798
23887	4438496	206614
23888	4438633	206426
23889	4438786	206239
23890	4438961	206052
23891	4439105	205865
23892	4439241	205677
23893	4439524	205495
23894	4439779	205313
23895	4439928	205125
23896	4440103	204939
23897	4440294	204753
23898	4440434	204565
23899	4440761	204386
23900	4440937	204200
23901	4441096	204013
23902	4441276	203827
23903	4441491	203642
23904	4441664	203456
23905	4441975	203276
23906	4442282	203095
23907	4442418	202907
23908	4442596	202721
23909	4442742	202534
23910	4442900	202346
23911	4443200	202166
23912	4443393	201980
23913	4443556	201794
23914	4443709	201606
23915	4443871	201419
23916	4444043	201233
23917	4444401	201055
23918	4444570	200868
23919	4444713	200681
23920	4444865	200493
23921	4445048	200307
23922	4445211	200120
23923	4445359	199933
23924	4445668	199753
23925	4445918	199570
23926	4446086	199383
23927	4446278	199198
23928	4446471	199012
23929	4446644	198826
23930	4446893	198643
23931	4447085	198457
23932	4447270	198271
23933	4447410	198083
23934	4447629	197899
23935	4447901	197717
23936	4448117	197533
23937	4448371	197350
23938	4448568	197164
23939	4448740	196978
23940	4448904	196791
23941	4449192	196610
23942	4449363	196423
23943	4449546	196237
23944	4449712	196051
23945	4449912	195866
23946	4450065	195678
23947	4450270	195493
23948	4450591	195313
23949	4450771	195127
23950	4450966	194942
23951	4451145	194756
23952	4451323	194570
23953	4451468	194382
23954	4451773	194201
23955	4452035	194019
23956	4452268	193835
23957	4452461	193649
23958	4452631	193463
23959	4452880	193280
23960	4453138	193097
23961	4453301	192910
23962	4453504	192725
23963	4453663	192538
23964	4453821	192351
23965	4453969	192164
23966	4454306	191984
23967	4454510	191799
23968	4454660	191612
23969	4454841	191426
23970	4455020	191240
23971	4455235	191055
23972	4455508	190873
23973	4455687	190687
23974	4455875	190501
23975	4456039	190314
23976	4456279	190131
23977	4456415	189943
23978	4456769	189764
23979	4456985	189579
23980	4457171	189394
23981	4457331	189207
23982	4457488	189019
23983	4457647	188832
23984	4457964	188652
23985	4458213	188469
23986	4458372	188282
23987	4458566	188096
23988	4458732	187910
23989	4458869	187722
23990	4459119	187539
23991	4459305	187353
23992	4459448	187165
23993	4459635	186979
23994	4459829	186794
23995	4459967	186606
23996	4460321	186427
23997	4460550	186243
23998	4460705	186056
23999	4460865	185869
24000	4461026	185682
24001	4461166	185494
24002	4461461	185313
24003	4461755	185131
24004	4462086	184952
24005	4462281	184766
24006	4462479	184581
24007	4462689	184396
24008	4463044	184217
24009	4463277	184033
24010	4463467	183847
24011	4463636	183661
24012	4463804	183474
24013	4464127	183294
24014	4464319	183108
24015	4464457	182920
24016	4464588	182732
24017	4464818	182548
24018	4464978	182361
24019	4465345	182183
24020	4465555	181998
24021	4465723	181811
24022	4465909	181625
24023	4466050	181437
24024	4466202	181250
24025	4466381	181064
24026	4466631	180881
24027	4466864	180697
24028	4467018	180510
24029	4467210	180324
24030	4467369	180137
24031	4467515	179949
24032	4467841	179769
24033	4468089	179586
24034	4468267	179399
24035	4468465	179214
24036	4468645	179028
24037	4468922	178846
24038	4469143	178661
24039	4469309	178474
24040	4469471	178288
24041	4469650	178101
24042	4469816	177915
24043	4469955	177727
24044	4470271	177546
24045	4470524	177363
24046	4470674	177176
24047	4470848	176989
24048	4470988	176801
24049	4471191	176616
24050	4471471	176434
24051	4471654	176248
24052	4471821	176061
24053	4471982	175874
24054	4472197	175690
24055	4472371	175503
24056	4472689	175323
24057	4472912	175138
24058	4473048	174950
24059	4473255	174765
24060	4473432	174579
24061	4473573	174391
24062	4473840	174208
24063	4474151	174027
24064	4474313	173840
24065	4474454	173653
24066	4474629	173466
24067	4474780	173279
24068	4475040	173096
24069	4475240	172911
24070	4475392	172724
24071	4475579	172538
24072	4475755	172351
24073	4475899	172164
24074	4476155	171981
24075	4476440	171798
24076	4476620	171612
24077	4476821	171427
24078	4476969	171240
24079	4477112	171052
24080	4477250	170864
24081	4477554	170683
24082	4477725	170496
24083	4477932	170311
24084	4478075	170124
24085	4478230	169937
24086	4478386	169749
24087	4478568	169563
24088	4478927	169384
24089	4479117	169198
24090	4479259	169011
24091	4479401	168823
24092	4479614	168638
24093	4479779	168451
24094	4480082	168270
24095	4480300	168085
24096	4480484	167899
24097	4480660	167713
24098	4480826	167526
24099	4480995	167340
24100	4481365	167160
24101	4481545	166974
24102	4481692	166787
24103	4481837	166600
24104	4481999	166413
24105	4482151	166225
24106	4482359	166040
24107	4482556	165855
24108	4482787	165671
24109	4483023	165486
24110	4483184	165300
24111	4483333	165112
24112	4483498	164926
24113	4483784	164743
24114	4483944	164556
24115	4484097	164369
24116	4484236	164182
24117	4484429	163996
24118	4484575	163809
24119	4484891	163627
24120	4485169	163445
24121	4485328	163258
24122	4485522	163072
24123	4485679	162885
24124	4485810	162697
24125	4486124	162516
24126	4486371	162332
24127	4486536	162146
24128	4486703	161959
24129	4486954	161775
24130	4487095	161588
24131	4487390	161406
24132	4487564	161219
24133	4487707	161032
24134	4487869	160845
24135	4488046	160659
24136	4488228	160473
24137	4488611	160294
24138	4488894	160111
24139	4489028	159923
24140	4489198	159737
24141	4489330	159549
24142	4489506	159363
24143	4489844	159182
24144	4490065	158997
24145	4490237	158811
24146	4490442	158626
24147	4490608	158439
24148	4490822	158254
24149	4491067	158070
24150	4491256	157884
24151	4491422	157698
24152	4491586	157511
24153	4491737	157324
24154	4491881	157136
24155	4492163	156954
24156	4492360	156768
24157	4492601	156584
24158	4492757	156397
24159	4492910	156210
24160	4493045	156022
24161	4493239	155837
24162	4493536	155654
24163	4493731	155469
24164	4493879	155281
24165	4494040	155095
24166	4494262	154910
