iter	F1	Logloss
21397	0.7031498335	0.5469667183
21398	0.7031450941	0.5469650729
21399	0.7031531094	0.5469638309
21400	0.7031450941	0.5469617022
21401	0.7031531094	0.5469597666
21402	0.7031531094	0.5469575728
21403	0.7031492763	0.5469560306
21404	0.703158198	0.5469540543
21405	0.7031596614	0.5469525432
21406	0.7031558283	0.5469511195
21407	0.703154922	0.5469493043
21408	0.7031558283	0.5469475187
21409	0.7031463493	0.5469454585
21410	0.7031445368	0.5469434636
21411	0.7031487191	0.5469412156
21412	0.7031567346	0.5469393526
21413	0.7031591043	0.546938123
21414	0.7031591043	0.546936628
21415	0.7031591043	0.5469353063
21416	0.7031567346	0.5469340258
21417	0.7031538077	0.5469322336
21418	0.7031534585	0.5469307499
21419	0.703154922	0.5469294329
21420	0.7031756922	0.5469271137
21421	0.7031644007	0.5469248111
21422	0.7031569424	0.5469225581
21423	0.7031596614	0.5469205638
21424	0.7031629374	0.5469188042
21425	0.7031756922	0.5469167816
21426	0.7031828012	0.5469141128
21427	0.7031709529	0.5469125983
21428	0.7031634944	0.5469112456
21429	0.7031578487	0.546909627
21430	0.7031649577	0.5469081735
21431	0.7031602184	0.5469064108
21432	0.7031593121	0.546905263
21433	0.7031620311	0.5469035182
21434	0.7031611247	0.546902281
21435	0.7031587551	0.5469002674
21436	0.7031795251	0.5468983467
21437	0.7031822445	0.5468966316
21438	0.7031959059	0.5468948108
21439	0.7031920731	0.5468928733
21440	0.7031822445	0.546890889
21441	0.7031822445	0.5468895412
21442	0.7031953493	0.5468873998
21443	0.7031944428	0.5468860625
21444	0.703197719	0.5468844031
21445	0.7032015518	0.5468830327
21446	0.7032057347	0.5468804577
21447	0.7032000887	0.5468791785
21448	0.703197719	0.5468775357
21449	0.7032053844	0.5468752412
21450	0.7031964624	0.5468737472
21451	0.7032083104	0.546872226
21452	0.7032219716	0.5468698838
21453	0.7032389093	0.5468680413
21454	0.7032361889	0.5468662304
21455	0.7032394652	0.5468642128
21456	0.7032442042	0.5468628497
21457	0.7032343753	0.5468612586
21458	0.7032325617	0.5468588672
21459	0.7032382074	0.5468574904
21460	0.7032254533	0.5468561507
21461	0.7032320058	0.5468550632
21462	0.7032278228	0.5468532295
21463	0.703231099	0.5468515728
21464	0.7032334685	0.5468489093
21465	0.703235838	0.5468478857
21466	0.7032438531	0.5468468724
21467	0.7032438531	0.5468448395
21468	0.7032580697	0.5468426274
21469	0.7032533309	0.5468413117
21470	0.7032405769	0.5468394045
21471	0.7032429463	0.5468381256
21472	0.703252424	0.5468363556
21473	0.7032518683	0.5468348219
21474	0.7032542378	0.5468326303
21475	0.703231655	0.5468309943
21476	0.7032396701	0.5468289613
21477	0.7032453157	0.5468272427
21478	0.7032494989	0.5468253368
21479	0.7032575141	0.5468236627
21480	0.7032489432	0.5468217047
21481	0.7032432974	0.5468199763
21482	0.7032536822	0.5468182729
21483	0.7032536822	0.5468170284
21484	0.7032655294	0.5468149415
21485	0.7032545891	0.5468127616
21486	0.7032587725	0.5468107509
21487	0.7032504058	0.5468085695
21488	0.7032542378	0.546806395
21489	0.7032462226	0.5468048707
21490	0.703248592	0.5468029207
21491	0.7032560516	0.5468005833
21492	0.7032551447	0.54679883
21493	0.7032542378	0.5467978142
21494	0.7032575141	0.5467963088
21495	0.7032607905	0.5467943258
21496	0.7032607905	0.5467927812
21497	0.7032697128	0.5467914876
21498	0.7032800976	0.5467895156
21499	0.7032810047	0.5467878659
21500	0.7032833741	0.5467864991
21501	0.7032833741	0.5467838636
21502	0.703282467	0.5467816071
21503	0.7032839293	0.5467798261
21504	0.7032735446	0.5467779301
21505	0.7032866507	0.5467757126
21506	0.7032848364	0.5467742578
21507	0.7032833741	0.5467720089
21508	0.7032970355	0.5467701413
21509	0.703288465	0.5467683207
21510	0.7032870027	0.5467661455
21511	0.7032997572	0.5467642876
21512	0.7033157884	0.5467627521
21513	0.7033157884	0.5467608807
21514	0.7033181579	0.5467583662
21515	0.7033205273	0.546757061
21516	0.7033214346	0.5467549145
21517	0.7033294503	0.5467532564
21518	0.7033270809	0.5467514626
21519	0.7033416504	0.5467496911
21520	0.7033389279	0.5467485413
21521	0.7033442209	0.5467472647
21522	0.7033442209	0.546745782
21523	0.7033540516	0.5467439777
21524	0.7033493129	0.5467421308
21525	0.7033520356	0.5467406104
21526	0.7033534974	0.5467390654
21527	0.7033534974	0.5467376315
21528	0.7033496662	0.5467359834
21529	0.703351128	0.5467340704
21530	0.703357682	0.5467327744
21531	0.703372252	0.5467309723
21532	0.7033755292	0.5467283443
21533	0.7033755292	0.5467259463
21534	0.7033882839	0.5467243873
21535	0.7033746214	0.5467230181
21536	0.7033689749	0.5467215583
21537	0.7033680672	0.5467198722
21538	0.7033620672	0.5467181755
21539	0.7033606055	0.5467163594
21540	0.7033606055	0.5467144175
21541	0.7033591438	0.5467125597
21542	0.7033562202	0.5467106322
21543	0.703354405	0.546708246
21544	0.7033627744	0.546706105
21545	0.7033716981	0.5467038555
21546	0.7033740675	0.5467025369
21547	0.7033769908	0.5467007436
21548	0.7033618667	0.5466986817
21549	0.7033737137	0.5466965518
21550	0.7033784524	0.5466944144
21551	0.7033775446	0.5466925324
21552	0.7033704366	0.5466911282
21553	0.7033817295	0.5466893666
21554	0.7033728059	0.5466875105
21555	0.7033840989	0.5466847688
21556	0.7033840989	0.5466832361
21557	0.7033808217	0.5466815055
21558	0.7033784524	0.5466791683
21559	0.7033728059	0.5466777114
21560	0.7033897454	0.5466756596
21561	0.7033864682	0.546673119
21562	0.7033817295	0.5466708906
21563	0.7033728059	0.546669498
21564	0.7033822833	0.546667009
21565	0.7033822833	0.5466668862
21566	0.7033837448	0.5466651948
21567	0.7033888376	0.5466634956
21568	0.703401592	0.5466615186
21569	0.7033977613	0.5466594311
21570	0.7033873761	0.5466576731
21571	0.7033962998	0.5466556934
21572	0.7034010385	0.5466540919
21573	0.7034066852	0.5466523438
21574	0.7034340106	0.5466501115
21575	0.7034331024	0.5466483345
21576	0.7034411184	0.5466466765
21577	0.703437841	0.5466447296
21578	0.7034223622	0.5466426587
21579	0.703419993	0.5466407099
21580	0.7034256395	0.5466391122
21581	0.7034265476	0.5466373836
21582	0.7034312862	0.5466355274
21583	0.7034369328	0.546633402
21584	0.703437841	0.5466314318
21585	0.7034369328	0.546629501
21586	0.7034351165	0.5466278258
21587	0.7034321943	0.5466262156
21588	0.7034241783	0.5466239764
21589	0.7034416713	0.5466220115
21590	0.7034464098	0.5466198364
21591	0.7034529647	0.5466177975
21592	0.7034416713	0.546615958
21593	0.7034600724	0.5466138605
21594	0.703445857	0.5466119423
21595	0.7034491344	0.5466092376
21596	0.7034491344	0.5466074579
21597	0.7034411184	0.5466054881
21598	0.7034515037	0.5466041797
21599	0.7034491344	0.5466023342
21600	0.7034533202	0.5466006666
21601	0.7034462124	0.5465994973
21602	0.7034595197	0.5465977097
21603	0.703460428	0.546595867
21604	0.7034660749	0.5465934555
21605	0.7034693525	0.5465918434
21606	0.7034773687	0.5465907784
21607	0.7034693525	0.5465890982
21608	0.703474091	0.5465871234
21609	0.7034859371	0.5465853558
21610	0.7034797379	0.546583023
21611	0.7034821072	0.5465811026
21612	0.7034835679	0.5465793675
21613	0.7034906755	0.5465774068
21614	0.7034996001	0.5465755293
21615	0.703491584	0.5465730354
21616	0.7035245573	0.5465709106
21617	0.7035019693	0.5465685614
21618	0.7035099854	0.5465668498
21619	0.7035141719	0.5465647218
21620	0.7035056037	0.5465626454
21621	0.7035103422	0.54656125
21622	0.7035108941	0.546559948
21623	0.7035132632	0.5465585489
21624	0.7035307559	0.5465568079
21625	0.7035316647	0.5465547172
21626	0.7035340338	0.5465532962
21627	0.703536403	0.5465522449
21628	0.7035387721	0.5465510793
21629	0.7035402323	0.5465496482
21630	0.7035402323	0.5465479671
21631	0.7035271209	0.546545847
21632	0.7035238432	0.5465446423
21633	0.7035285813	0.5465434919
21634	0.7035223828	0.5465408794
21635	0.7035158273	0.5465393037
21636	0.7035229345	0.5465375863
21637	0.7035205654	0.5465361226
21638	0.7035262122	0.5465343738
21639	0.7035285813	0.5465326207
21640	0.7035413352	0.5465312363
21641	0.703546982	0.5465299279
21642	0.7035487997	0.5465273688
21643	0.7035497086	0.5465259646
21644	0.7035544467	0.5465236656
21645	0.7035568157	0.5465219126
21646	0.7035524353	0.5465198711
21647	0.7035506175	0.546517858
21648	0.7035506175	0.5465161876
21649	0.7035562645	0.5465147024
21650	0.7035586336	0.5465123704
21651	0.7035648317	0.5465106236
21652	0.7035600937	0.5465092944
21653	0.7035642807	0.5465072164
21654	0.7035675587	0.5465059873
21655	0.7035559068	0.5465039003
21656	0.7035549979	0.5465013588
21657	0.7035686607	0.5464998582
21658	0.7035653828	0.5464984558
21659	0.7035588269	0.5464968101
21660	0.7035635649	0.5464948039
21661	0.7035739496	0.5464927796
21662	0.7035772275	0.5464909357
21663	0.7035715807	0.5464888139
21664	0.7035692117	0.5464880635
21665	0.7035692117	0.5464871642
21666	0.7035739496	0.5464854337
21667	0.7035828745	0.5464833663
21668	0.7035908903	0.5464816918
21669	0.7035861525	0.5464797826
21670	0.7035852434	0.5464788732
21671	0.7035941684	0.546476873
21672	0.7035989062	0.5464754976
21673	0.7035941684	0.5464734025
21674	0.7036012751	0.5464720423
21675	0.7036054624	0.5464701199
21676	0.7036083817	0.5464687606
21677	0.703597997	0.5464668148
21678	0.7035932592	0.5464654278
21679	0.7036045532	0.5464638987
21680	0.7036173069	0.5464620158
21681	0.7036333387	0.5464601456
21682	0.703652649	0.5464582987
21683	0.7036479113	0.5464564
21684	0.7036455425	0.5464541166
21685	0.7036479113	0.5464527623
21686	0.7036535586	0.5464509269
21687	0.703646452	0.5464494641
21688	0.7036422642	0.546448229
21689	0.7036470018	0.5464461877
21690	0.7036615746	0.5464442586
21691	0.7036672219	0.5464428916
21692	0.7036648531	0.5464415415
21693	0.7036648531	0.546441472
21694	0.703652649	0.5464390819
21695	0.7036686811	0.5464370747
21696	0.7036592058	0.5464351575
21697	0.7036437235	0.5464325058
21698	0.7036419046	0.5464306401
21699	0.7036344388	0.5464289895
21700	0.7036391763	0.546427224
21701	0.7036635834	0.5464255427
21702	0.7036612147	0.5464240089
21703	0.7036739681	0.5464222392
21704	0.7036754272	0.5464209588
21705	0.7036697801	0.5464196644
21706	0.7036697801	0.546417767
21707	0.703683443	0.5464156608
21708	0.7036918195	0.5464138514
21709	0.703681984	0.5464122134
21710	0.7037018435	0.5464099379
21711	0.7036971061	0.5464083046
21712	0.7036952865	0.5464061688
21713	0.7036976552	0.5464042164
21714	0.7036839923	0.5464024343
21715	0.7037000238	0.5463998502
21716	0.7037089495	0.5463983917
21717	0.7037127769	0.546396557
21718	0.7037493907	0.546394171
21719	0.7037380959	0.5463921816
21720	0.7037380959	0.5463901061
21721	0.7037371858	0.5463888507
21722	0.7037244325	0.5463874065
21723	0.7037277112	0.546385988
21724	0.7037393676	0.5463838308
21725	0.7037369989	0.5463825265
21726	0.7037426464	0.5463811116
21727	0.7037426464	0.5463799379
21728	0.7037426464	0.5463781715
21729	0.7037417363	0.5463763249
21730	0.703744105	0.5463749639
21731	0.7037461119	0.5463734879
21732	0.7037452018	0.546371164
21733	0.7037309899	0.5463691709
21734	0.7037348171	0.5463671393
21735	0.7037404645	0.546365256
21736	0.703754128	0.5463639829
21737	0.7037612338	0.5463617517
21738	0.7037466603	0.5463603812
21739	0.7037532178	0.5463585092
21740	0.7037710704	0.5463569908
21741	0.703773439	0.5463549629
21742	0.703779997	0.5463534242
21743	0.7037770804	0.5463510854
21744	0.7037696121	0.546349391
21745	0.7037677915	0.5463476464
21746	0.7037748973	0.5463453177
21747	0.703773987	0.5463434147
21748	0.7037692498	0.5463418981
21749	0.7037772659	0.5463411447
21750	0.7037805448	0.5463387555
21751	0.7037805448	0.546336874
21752	0.703773439	0.5463351537
21753	0.7037719807	0.546332911
21754	0.703786555	0.5463306839
21755	0.7037936608	0.5463291175
21756	0.7037936608	0.5463277922
21757	0.7037861924	0.5463257589
21758	0.7037927504	0.5463242087
21759	0.7037850968	0.5463227346
21760	0.7037889236	0.5463205486
21761	0.7037969399	0.5463184678
21762	0.7038025876	0.5463164242
21763	0.7037889236	0.5463146898
21764	0.7037847342	0.5463132542
21765	0.7037841864	0.5463111752
21766	0.7037874654	0.5463096096
21767	0.7037892863	0.54630781
21768	0.703791655	0.5463061321
21769	0.7037878281	0.5463040762
21770	0.7037934759	0.5463029715
21771	0.7038038612	0.5463013717
21772	0.7037967551	0.5462995812
21773	0.7037958446	0.5462981283
21774	0.7038118777	0.5462963382
21775	0.7038184363	0.5462947993
21776	0.703824995	0.546292931
21777	0.7038146096	0.5462909916
21778	0.7038198943	0.5462896815
21779	0.703822263	0.5462873474
21780	0.703820805	0.5462851663
21781	0.703820805	0.5462839228
21782	0.7038217157	0.546282447
21783	0.7038089616	0.5462801498
21784	0.7038377491	0.546278294
21785	0.7038359275	0.5462771694
21786	0.7038255423	0.546275776
21787	0.7038302795	0.5462740646
21788	0.703832101	0.5462720388
21789	0.7038344697	0.5462703991
21790	0.7038519608	0.5462681242
21791	0.7038495922	0.5462663352
21792	0.7038463128	0.5462644423
21793	0.7038603417	0.5462623543
21794	0.7038669009	0.5462604034
21795	0.7038659899	0.5462588388
21796	0.7038659899	0.5462569118
21797	0.7038781976	0.5462553522
21798	0.7038749179	0.5462537271
21799	0.7038707272	0.546251451
21800	0.7038650789	0.5462501242
21801	0.7038683585	0.5462483839
21802	0.7038608884	0.5462460772
21803	0.7038585198	0.5462441802
21804	0.7038585198	0.5462428299
21805	0.7038576089	0.546241353
21806	0.7038576089	0.5462400193
21807	0.703851414	0.5462374667
21808	0.7038612527	0.5462354647
21809	0.7038665366	0.5462334369
21810	0.703856698	0.5462315319
21811	0.7038679941	0.5462297702
21812	0.7038638037	0.5462274309
21813	0.7038694517	0.5462253664
21814	0.7038534185	0.5462230887
21815	0.7038670832	0.5462209638
21816	0.7038638037	0.5462195273
21817	0.7038628927	0.5462180211
21818	0.7038685407	0.5462155735
21819	0.7038789258	0.5462132747
21820	0.7038789258	0.5462132047
21821	0.7038709093	0.5462117947
21822	0.7038741888	0.5462100437
21823	0.7038676298	0.5462081088
21824	0.7038874887	0.5462059493
21825	0.7039020644	0.5462049497
21826	0.7039124494	0.5462030775
21827	0.7039213773	0.5462015732
21828	0.7039133607	0.5461994468
21829	0.7039119035	0.546198216
21830	0.7039086238	0.5461961868
21831	0.7039015183	0.5461943825
21832	0.7039015183	0.5461928468
21833	0.7039057093	0.5461908672
21834	0.7039193744	0.5461885862
21835	0.7039241113	0.5461869035
21836	0.7039297597	0.5461844061
21837	0.7039241113	0.5461823868
21838	0.7039232	0.5461808235
21839	0.7039279369	0.5461788462
21840	0.7039246571	0.5461772995
21841	0.7039312168	0.5461764184
21842	0.7039321282	0.5461749299
21843	0.7039377765	0.546172749
21844	0.703941602	0.546170417
21845	0.703941602	0.5461687364
21846	0.7039496187	0.5461668916
21847	0.7039552671	0.5461654576
21848	0.7039576355	0.5461642688
21849	0.7039496187	0.5461624011
21850	0.7039392335	0.5461599377
21851	0.7039472503	0.5461590199
21852	0.7039651072	0.5461573349
21853	0.7039760375	0.546155393
21854	0.7039754925	0.5461535767
21855	0.7039754925	0.5461516179
21856	0.7039651072	0.5461503802
21857	0.7039627387	0.5461484646
21858	0.7039740358	0.54614627
21859	0.7039811411	0.5461443444
21860	0.7039758592	0.5461423788
21861	0.7039621935	0.5461405374
21862	0.7039791394	0.5461393844
21863	0.7039871566	0.5461375478
21864	0.7039928053	0.5461361758
21865	0.7039909817	0.546134328
21866	0.7039909817	0.5461323968
21867	0.7039966303	0.5461307068
21868	0.7040055594	0.5461293107
21869	0.704002279	0.5461278362
21870	0.7039975422	0.546125432
21871	0.7039999106	0.5461233657
21872	0.7040084723	0.5461218068
21873	0.7040188577	0.5461199054
21874	0.7040037356	0.5461181641
21875	0.7039924382	0.5461159503
21876	0.7039957185	0.5461140948
21877	0.7039957185	0.5461115963
21878	0.7039980869	0.5461099483
21879	0.7040004553	0.5461079725
21880	0.7039957185	0.5461064548
21881	0.7039915264	0.5461046902
21882	0.7039933501	0.5461031461
21883	0.7039948066	0.5461015304
21884	0.704005192	0.5461001277
21885	0.7040170338	0.5460977763
21886	0.7040203141	0.5460954253
21887	0.7040226824	0.5460944982
21888	0.7040259628	0.5460926184
21889	0.7040339798	0.5460908103
21890	0.7040306994	0.5460883729
21891	0.704035436	0.5460864525
21892	0.7040330677	0.5460849898
21893	0.7040330677	0.546083312
21894	0.704043997	0.5460813297
21895	0.7040430849	0.5460788272
21896	0.7040463653	0.5460774771
21897	0.7040501896	0.5460758436
21898	0.7040392605	0.5460737009
21899	0.7040416288	0.5460719549
21900	0.7040481896	0.5460707012
21901	0.7040416288	0.5460688864
21902	0.7040401726	0.5460671248
21903	0.7040407167	0.5460649567
21904	0.704043997	0.5460631291
21905	0.704043997	0.5460615709
21906	0.7040430849	0.5460596918
21907	0.7040501896	0.5460586149
21908	0.7040436289	0.546056429
21909	0.7040483653	0.5460548872
21910	0.704054926	0.5460530779
21911	0.7040591186	0.5460509057
21912	0.7040469092	0.5460492475
21913	0.7040469092	0.5460477006
21914	0.704044541	0.5460453408
21915	0.7040520139	0.5460438972
21916	0.7040458213	0.5460418694
21917	0.7040585748	0.5460403709
21918	0.7040633113	0.5460391844
21919	0.7040746088	0.5460372359
21920	0.7040835382	0.5460357095
21921	0.7040736964	0.5460342816
21922	0.7040695036	0.5460322177
21923	0.704080801	0.5460300819
21924	0.704084625	0.5460282082
21925	0.7040917294	0.5460263499
21926	0.7040982905	0.5460239637
21927	0.7041053949	0.5460221162
21928	0.7041166924	0.5460201864
21929	0.7041190605	0.5460188662
21930	0.7041044824	0.5460168272
21931	0.7041053949	0.5460146257
21932	0.7041021143	0.5460131625
21933	0.7041148673	0.5460108535
21934	0.7041021143	0.546008786
21935	0.7041044824	0.5460080117
21936	0.7041053949	0.54600639
21937	0.7041134117	0.5460046575
21938	0.7041095881	0.5460022679
21939	0.7041095881	0.5460008701
21940	0.7041119562	0.5459997034
21941	0.7041214286	0.5459978115
21942	0.704107763	0.5459963269
21943	0.7041068505	0.5459942488
21944	0.7041035699	0.5459930525
21945	0.7041110436	0.5459910233
21946	0.7041270774	0.5459893244
21947	0.7041157798	0.5459874534
21948	0.7041228841	0.5459850257
21949	0.704107763	0.5459832122
21950	0.7041134117	0.5459815884
21951	0.7041095881	0.5459798444
21952	0.7041190605	0.5459781532
21953	0.7041214286	0.5459767546
21954	0.704136007	0.5459745944
21955	0.704136007	0.5459731496
21956	0.7041407432	0.5459717893
21957	0.7041431112	0.54597025
21958	0.7041618838	0.5459683481
21959	0.7041642519	0.5459664838
21960	0.704171356	0.5459642594
21961	0.704171356	0.5459628121
21962	0.7041624261	0.5459613107
21963	0.7041558643	0.545959624
21964	0.7041534962	0.5459574053
21965	0.704160058	0.5459560431
21966	0.7041671621	0.5459541168
21967	0.7041553219	0.5459522555
21968	0.7041595157	0.5459504717
21969	0.7041595157	0.545948658
21970	0.7041562348	0.545946534
21971	0.7041529538	0.5459453442
21972	0.70415769	0.5459439028
21973	0.7041660777	0.5459412006
21974	0.704176463	0.5459396798
21975	0.7041868483	0.5459376948
21976	0.7041826542	0.5459362511
21977	0.7041788311	0.5459341836
21978	0.7041821122	0.5459325931
21979	0.7041924975	0.5459311047
21980	0.7041877614	0.5459289356
21981	0.7041844803	0.5459273773
21982	0.7042025113	0.5459257846
21983	0.704195036	0.5459241684
21984	0.7042158057	0.5459220888
21985	0.7042365755	0.545920322
21986	0.7042422246	0.5459186375
21987	0.7042535229	0.5459161094
21988	0.7042639078	0.5459146247
21989	0.7042671892	0.5459132509
21990	0.7042624535	0.5459116797
21991	0.7042648214	0.5459102164
21992	0.70426154	0.5459087076
21993	0.7042582586	0.5459065391
21994	0.7042653621	0.5459049805
21995	0.7042662756	0.5459024326
21996	0.70426154	0.5459011647
21997	0.7042624535	0.5458992795
21998	0.7042473327	0.5458975452
21999	0.7042619127	0.5458951684
22000	0.7042619127	0.5458934157
22001	0.7042666485	0.5458917986
22002	0.7042642806	0.5458905685
22003	0.7042586313	0.5458886518
22004	0.7042642806	0.5458869343
22005	0.7042651942	0.5458844626
22006	0.7042755794	0.5458824582
22007	0.7042779472	0.545880179
22008	0.7042812288	0.5458777779
22009	0.7042821425	0.5458761842
22010	0.7042883324	0.5458746302
22011	0.7042854241	0.545873333
22012	0.704276493	0.5458712541
22013	0.704276493	0.5458701998
22014	0.704282683	0.5458681683
22015	0.7042841371	0.5458662503
22016	0.7042850508	0.5458637278
22017	0.7043025393	0.5458615718
22018	0.7042921543	0.5458595844
22019	0.7042921543	0.5458578988
22020	0.7042945221	0.5458561881
22021	0.7042921543	0.5458547186
22022	0.7042939818	0.5458527186
22023	0.7042883324	0.5458514788
22024	0.7042808556	0.5458496159
22025	0.704291614	0.5458483629
22026	0.7042972634	0.5458468156
22027	0.7043052808	0.545844908
22028	0.7043109303	0.5458432377
22029	0.7043113042	0.5458407886
22030	0.7043113042	0.5458400758
22031	0.7042896195	0.5458381099
22032	0.704276493	0.545836213
22033	0.7042854241	0.5458341714
22034	0.7042839699	0.5458325335
22035	0.7042839699	0.5458325063
22036	0.7042754119	0.5458305521
22037	0.704293815	0.5458282262
22038	0.7043009187	0.5458265826
22039	0.7042872516	0.5458245548
22040	0.7042881653	0.5458231619
22041	0.704291447	0.5458215557
22042	0.7043009187	0.5458192511
22043	0.7043258855	0.5458176455
22044	0.7043122181	0.5458157149
22045	0.7043235176	0.5458141028
22046	0.7043169539	0.5458127187
22047	0.7043339031	0.5458112134
22048	0.7043315353	0.5458092988
22049	0.7043357313	0.5458074592
22050	0.7043277135	0.5458054914
22051	0.7043277135	0.5458042322
22052	0.7043277135	0.5458028014
22053	0.7043300814	0.545800954
22054	0.7043390133	0.5457993079
22055	0.7043470311	0.5457980971
22056	0.7043390133	0.5457965646
22057	0.7043437491	0.5457953561
22058	0.7043366454	0.5457930504
22059	0.7043339031	0.5457916725
22060	0.7043380992	0.5457896937
22061	0.7043419208	0.5457881455
22062	0.7043475707	0.5457865905
22063	0.7043442887	0.5457853634
22064	0.7043490244	0.5457834076
22065	0.7043584956	0.5457816293
22066	0.7043579562	0.5457800515
22067	0.7043617776	0.5457780013
22068	0.7043641454	0.5457763008
22069	0.7043632312	0.5457743315
22070	0.7043665132	0.5457724536
22071	0.7043623169	0.5457706132
22072	0.7043552136	0.5457689898
22073	0.7043679667	0.5457673443
22074	0.70437507	0.5457652305
22075	0.7043816341	0.5457630607
22076	0.7043679667	0.5457616636
22077	0.7043759843	0.5457597925
22078	0.7043905662	0.5457577812
22079	0.7044060629	0.5457558994
22080	0.7043869085	0.5457539784
22081	0.7043836265	0.5457524486
22082	0.7043930972	0.5457503901
22083	0.704402029	0.5457484008
22084	0.7044011145	0.5457465925
22085	0.7044082174	0.5457443863
22086	0.7044096705	0.5457425884
22087	0.704410585	0.5457412216
22088	0.7044120381	0.5457394497
22089	0.7044073029	0.5457378388
22090	0.7044114996	0.5457361497
22091	0.7044180639	0.5457340039
22092	0.7044138672	0.5457327462
22093	0.7044171493	0.545730989
22094	0.7044218846	0.5457293531
22095	0.7044180639	0.5457272352
22096	0.7044218846	0.5457255113
22097	0.7044308166	0.5457231645
22098	0.7044317313	0.5457214291
22099	0.7044260814	0.5457200513
22100	0.7044237138	0.5457182042
22101	0.7044279107	0.5457164132
22102	0.704425543	0.545714899
22103	0.704425543	0.5457127488
22104	0.704425543	0.5457115131
22105	0.7044321077	0.5457096278
22106	0.7044324841	0.5457069822
22107	0.7044306547	0.5457056654
22108	0.7044330224	0.5457038418
22109	0.7044353901	0.545701559
22110	0.7044344753	0.5456994466
22111	0.704428287	0.5456971147
22112	0.7044306547	0.5456954262
22113	0.70442409	0.5456933953
22114	0.704431193	0.5456923132
22115	0.7044401254	0.545690129
22116	0.7044457754	0.5456882334
22117	0.7044359283	0.5456855912
22118	0.7044495959	0.5456834891
22119	0.7044530394	0.5456813545
22120	0.7044375429	0.5456793419
22121	0.7044342607	0.5456775682
22122	0.7044539542	0.5456758679
22123	0.7044506719	0.5456738894
22124	0.7044512099	0.5456724153
22125	0.7044559449	0.5456709205
22126	0.7044705269	0.5456689996
22127	0.7044728944	0.5456675614
22128	0.7044752618	0.5456659432
22129	0.7044728944	0.5456645257
22130	0.704469612	0.5456632142
22131	0.7044714418	0.5456610202
22132	0.7044780067	0.5456595325
22133	0.7044812892	0.5456578961
22134	0.7044860242	0.5456563186
22135	0.7044869392	0.5456552265
22136	0.7044893067	0.5456539725
22137	0.7044836567	0.5456521101
22138	0.7044860242	0.5456504553
22139	0.7044874767	0.5456490041
22140	0.7044902218	0.5456472588
22141	0.7044752618	0.5456448931
22142	0.7044761768	0.5456433154
22143	0.704469612	0.5456404963
22144	0.7044785443	0.5456389506
22145	0.7044761768	0.5456376371
22146	0.7044818267	0.5456356146
22147	0.7044836567	0.5456335266
22148	0.7044803742	0.5456314542
22149	0.7044770917	0.5456303204
22150	0.7044907592	0.5456286043
22151	0.7044851092	0.5456268706
22152	0.7044922116	0.5456246654
22153	0.7045073314	0.5456226967
22154	0.7045106139	0.5456208293
22155	0.704516264	0.5456193059
22156	0.704516264	0.5456174515
22157	0.7045200836	0.5456157121
22158	0.704516264	0.5456143036
22159	0.7045313837	0.5456124324
22160	0.7045308469	0.545610954
22161	0.704532299	0.5456090912
22162	0.7045459666	0.5456072229
22163	0.7045394011	0.5456059022
22164	0.7045426839	0.545603999
22165	0.7045426839	0.5456022023
22166	0.7045492494	0.5455997112
22167	0.7045610863	0.5455978426
22168	0.7045563516	0.5455957071
22169	0.7045587189	0.5455940862
22170	0.7045545206	0.545592072
22171	0.7045578034	0.5455903836
22172	0.7045691038	0.5455890158
22173	0.7045860546	0.545587226
22174	0.7045926207	0.5455851192
22175	0.7045813199	0.5455834597
22176	0.7045691038	0.5455822355
22177	0.7045681883	0.5455805609
22178	0.7045658209	0.5455788492
22179	0.7045672727	0.5455768352
22180	0.7045809404	0.5455746302
22181	0.7045913251	0.5455727708
22182	0.7046011741	0.5455704581
22183	0.7046044572	0.5455688288
22184	0.7046106432	0.545566885
22185	0.7046064444	0.5455654971
22186	0.7046064444	0.5455654052
22187	0.704613546	0.5455634151
22188	0.7046191963	0.5455621109
22189	0.7046248466	0.5455604505
22190	0.7046159132	0.5455585252
22191	0.7046239307	0.5455569981
22192	0.7046262978	0.5455552766
22193	0.7046319481	0.5455538272
22194	0.7046301163	0.5455526025
22195	0.7046357665	0.5455510428
22196	0.7046446999	0.5455489979
22197	0.7046310322	0.5455473551
22198	0.7046423327	0.5455453991
22199	0.7046301163	0.5455430183
22200	0.7046301163	0.5455416668
22201	0.7046357665	0.5455398401
22202	0.7046423327	0.5455374935
22203	0.7046512663	0.5455363189
22204	0.7046512663	0.5455340856
22205	0.7046465319	0.5455324725
22206	0.7046423327	0.5455302874
22207	0.7046423327	0.5455284081
22208	0.7046390496	0.5455273058
22209	0.7046348505	0.5455255696
22210	0.7046381336	0.5455242241
22211	0.7046527173	0.5455222564
22212	0.7046583677	0.5455201742
22213	0.7046565355	0.5455178333
22214	0.7046607348	0.5455154203
22215	0.7046640181	0.5455136209
22216	0.7046640181	0.5455121246
22217	0.7046696685	0.5455102471
22218	0.7046678361	0.5455078888
22219	0.7046678361	0.5455056233
22220	0.7046569167	0.5455034836
22221	0.7046837183	0.5455012696
22222	0.7046804348	0.5454994795
22223	0.7046771514	0.5454978921
22224	0.7046747843	0.5454965738
22225	0.7046762352	0.5454949651
22226	0.704688987	0.5454933266
22227	0.7046857036	0.5454911712
22228	0.7046904378	0.5454894951
22229	0.7046904378	0.5454882284
